측정월	측정소명	이산화질소농도(ppm)	오존농도(ppm)	일산화탄소농도(ppm)	아황산가스(ppm)	미세먼지(㎍/㎥)	초미세먼지(㎍/㎥)
201309	강남대로	0.07	0.009	0.6	0.004	37	24
201309	강동구	0.025	0.024	0.4	0.003	26	15
201309	강변북로	0.049	0.014	0.4	0.003	38	28
201309	강북구	0.025	0.022	0.2	0.005	29	16
201309	강서구	0.032	0.025	0.5	0.005	30	12
201309	공항대로	0.035	0.018	0.5	0.004	38	19
201309	관악구	0.02	0.025	0.4	0.004	31	18
201309	광진구	0.022	0.025	0.4	0.002	27	19
201309	구로구	0.024	0.021	0.4	0.005	30	17
201309	금천구	0.029	0.027	0.4	0.005	29	17
201309	노원구	0.023	0.022	0.3	0.005	27	16
201309	도봉구	0.024	0.026	0.5	0.003	27	18
201309	도산대로	0.032	0.014	0.8	0.004	29	19
201309	동대문구	0.025	0.023	0.3	0.005	29	18
201309	동작구	0.026	0.026	0.4	0.006	24	17
201309	동작대로	0.054	0.011	0.6	0.004	35	17
201309	마포구	0.02	0.022	0.4	0.004	30	17
201309	서대문구	0.024	0.021	0.2	0.004	27	15
201309	서초구	0.029	0.023	0.5	0.004	28	17
201309	성동구	0.027	0.018	0.2	0.002	27	15
201309	성북구	0.027	0.021	0.5	0.003	27	15
201309	송파구	0.023	0.016	0.4	0.003	25	15
201309	신촌로	0.05	0.015	0.7	0.003	32	19
201309	양천구	0.026	0.022	0.4	0.005	30	18
201309	영등포구	0.032	0.024	0.4	0.004	30	17
201309	영등포로	0.048	0.011	0.5	0.005	34	22
201309	용산구	0.028	0.021	0.3	0.005	28	18
201309	은평구	0.025	0.023	0.4	0.003	28	16
201309	정릉로	0.044	0.017	0.4	0.004	31	16
201309	종로	0.045	0.02	0.5	0.005	31	19
201309	종로구	0.026	0.02	0.3	0.004	29	17
201309	중구	0.037	0.019	0.2	0.004	28	14
201309	중랑구	0.018	0.024	0.5	0.004	27	17
201309	천호대로	0.041	0.015	0.5	0.004	29	18
201309	청계천로	0.043	0.022	0.7	0.006	31	18
201309	한강대로	0.046	0.016	0.6	0.005	35	17
201309	홍릉로	0.044	0.016	0.6	0.005	37	25
201309	홍지문	0.047	0.018	0.5	0.006	36	21
201309	화랑로	0.048	0.012	0.7	0.003	39	24
201308	강남구	0.024	0.03	0.3	0.005	37	26
201308	강남대로	0.058	0.019	0.6	0.004	44	32
201308	강동구	0.025	0.027	0.4	0.004	32	20
201308	강변북로	0.056	0.012	0.5	0.004	48	38
201308	강북구	0.023	0.031	0.3	0.004	36	20
201308	강서구	0.025	0.029	0.5	0.005	34	16
201308	공항대로	0.044	0.024	0.5	0.004	46	25
201308	관악구	0.02	0.031	0.4	0.005	39	26
201308	광진구	0.024	0.025	0.5	0.003	35	23
201308	구로구	0.018	0.029	0.4	0.005	36	22
201308	금천구	0.025	0.026	0.3	0.006	36	23
201308	노원구	0.023	0.026	0.3	0.005	36	21
201308	도봉구	0.026	0.031	0.5	0.003	35	23
201308	도산대로	0.031	0.017	0.6	0.004	39	24
201308	동대문구	0.021	0.029	0.3	0.005	35	24
201308	동작구	0.02	0.032	0.4	0.006	31	23
201308	동작대로	0.05	0.019	0.6	0.004	42	22
201308	마포구	0.017	0.028	0.4	0.004	37	25
201308	서대문구	0.023	0.021	0.2	0.003	35	22
201308	서초구	0.023	0.035	0.5	0.004	34	24
201308	성동구	0.028	0.023	0.3	0.002	32	20
201308	성북구	0.028	0.021	0.5	0.002	34	22
201308	송파구	0.024	0.025	0.5	0.003	32	22
201308	신촌로	0.052	0.016	0.8	0.004	40	26
201308	양천구	0.019	0.028	0.3	0.005	33	23
201308	영등포구	0.026	0.027	0.5	0.003	36	24
201308	영등포로	0.052	0.009	0.7	0.006	42	30
201308	용산구	0.028	0.023	0.3	0.005	36	25
201308	은평구	0.025	0.022	0.5	0.004	36	23
201308	정릉로	0.03	0.035	0.4	0.004	37	21
201308	종로	0.044	0.018	0.5	0.004	41	27
201308	종로구	0.025	0.024	0.3	0.004	36	24
201308	중구	0.033	0.023	0.3	0.004	36	21
201308	중랑구	0.019	0.025	0.4	0.004	35	24
201308	천호대로	0.041	0.016	0.5	0.004	38	24
201308	청계천로	0.044	0.02	0.5	0.006	38	24
201308	한강대로	0.053	0.016	0.7	0.006	44	23
201308	홍릉로	0.047	0.017	0.6	0.004	49	33
201308	홍지문	0.049	0.02	0.5	0.006	44	28
201308	화랑로	0.043	0.016	0.6	0.004	45	29
201307	강남구	0.021	0.028	0.3	0.005	37	26
